id,rle_mask
01fc11f637,29 73 130 73 231 73 332 73 433 73 534 73 636 72 739 70 843 67 950 61 1054 58 1157 56 1260 54 1363 52 1464 52 1566 51 1667 51 1768 51 1869 51 1970 51 2071 51 2171 51 2272 49 2373 47 2473 47 2574 47 2674 48 2775 49 2875 50 2975 51 3075 52 3175 53 3276 53 3376 54 3476 55 3576 56 3676 56 3776 57 3877 56 3977 57 4077 57 4177 57 4277 58 4376 59 4475 61 4573 63 4672 64 4770 67 4866 71 4959 78 5057 80 5157 80 5257 80 5357 80 5457 81 5557 81 5658 81 5758 81 5859 81 5960 81 6061 80 6162 80 6263 79 6364 79 6465 78 6566 78 6667 78 6768 77 6869 77 6970 77 7071 77 7172 76 7273 76 7374 76 7475 76 7576 76 7677 76 7778 76 7879 76 7980 75 8081 75 8182 75 8283 74 8384 74 8485 74 8586 74 8687 73 8788 73 8889 72 8990 72 9091 71 9192 70 9293 70 9394 69 9495 69 9596 68 9697 68 9798 68 9899 67 10000 67 10101 66
01fd9581f6,47 55 148 55 249 55 351 54 453 53 556 51 659 49 762 47 866 44 969 42 1072 40 1174 39 1278 36 1385 30 1490 26 1594 23 1700 18 1804 15 1907 13 2012 9 2116 6
0203970177,
0207954fdc,
0208be7868,
020a0335b5,1 15 102 17 203 17 304 17 405 18 506 18 607 18 708 18 809 19 910 19 1011 19 1112 19 1213 19 1314 19 1415 18 1516 18 1617 18 1718 17 1819 17 1920 17 2021 16 2122 16 2223 16 2324 15 2425 15 2526 14 2627 14 2728 14 2829 14 2930 13 3031 13 3132 12 3233 11 3334 11 3435 10 3536 9 3637 8 3738 7 3839 7 3940 6 4041 5 4142 4 4243 3
020b586ddf,
020e6211ad,
021594d8ee,7069 2 7168 4 7269 4 7370 4 7471 4 7572 4 7674 3 7775 3 7876 3 7976 4 8077 4 8179 3 8282 1
02208cc8e1,2040 7 2125 3 2136 18 2224 34 2324 37 2425 39 2526 41 2627 42 2728 42 2829 43 2930 43 3031 43 3132 43 3233 44 3334 44 3435 44 3536 42 3637 40 3738 37 3839 34 3940 32 4041 30 4142 28 4243 27 4344 28 4445 29 4546 31 4647 32 4748 33 4849 34 4950 35 5051 36 5152 37 5253 37 5354 38 5455 38 5556 38 5657 38 5758 38 5859 38 5960 38 6061 37 6162 37 6263 35 6364 34 6465 33 6566 30 6667 28 6768 25 6869 17
0224643e71,1 94 102 94 203 94 304 93 405 94 506 94 607 94 708 94 809 95 910 96 1011 98 1112 98 1213 99 1314 99 1415 99 1516 100 1617 100 1718 100 1819 100 1920 100 2021 99 2122 98 2223 97 2322 1 2324 100 2425 100 2526 100 2627 99 2728 99 2829 99 2930 99 3031 7171
0227a27435,2 64 103 64 203 65 304 65 405 65 506 65 607 65 708 65 809 65 910 65 1011 64 1112 64 1213 64 1314 64 1415 63 1516 63 1617 63 1718 63 1819 63 1920 63 2021 63 2122 62 2223 62 2324 62 2425 62 2526 62 2627 61 2728 60 2829 60 2930 59 3031 59 3132 59 3233 59 3334 59 3435 60 3536 60 3637 63 3738 66 3839 68 3940 73 4041 75 4142 77 4243 78 4344 79 4445 80 4546 81 4647 82 4748 83 4849 84 4950 85 5051 86 5152 86 5253 87 5354 88 5455 89 5556 90 5657 90 5758 91 5859 92 5960 92 6061 93 6162 93 6263 94 6364 94 6465 94 6566 95 6667 96 6768 96 6869 97 6970 98 7071 100 7172 3030
0227b5b765,40 62 141 62 241 63 341 64 441 65 541 66 641 67 741 68 841 69 940 71 1040 72 1139 74 1239 75 1339 76 1439 77 1539 78 1640 78 1741 78 1842 78 1943 78 2044 78 2145 78 2246 78 2347 78 2448 78 2549 78 2650 78 2752 77 2853 77 2954 77 3055 77 3157 76 3258 76 3359 76 3460 76 3561 76 3662 76 3764 75 3865 75 3967 74 4068 74 4170 73 4271 73 4372 73 4474 72 4576 71 4678 70 4780 69 4882 68 4984 67 5086 66 5187 66 5289 65 5391 64 5492 64 5595 62 5697 61 5799 60 5900 60 6002 59 6104 58 6206 57 6308 56 6410 55 6511 55 6613 54 6714 54 6816 53 6917 53 7018 53 7119 53 7220 53 7322 52 7423 52 7524 52 7626 51 7728 50 7830 49 7932 48 8035 46 8137 45 8240 43 8342 42 8445 40 8548 38 8651 36 8754 34 8857 32 8959 31 9062 29 9164 28 9266 27 9368 26 9471 24 9576 20 9680 17 9785 13 9889 10 9992 8 10094 7 10196 6
0228455db0,
0230002b65,1 5352 5354 98 5455 97 5556 96 5657 94 5758 93 5859 92 5960 91 6061 90 6162 88 6263 87 6364 87 6465 86 6566 86 6667 86 6768 86 6869 87 6970 87 7071 88 7172 88 7273 89 7374 90 7475 90 7576 90 7677 90 7778 90 7879 90 7980 90 8081 90 8182 86 8269 2 8283 85 8384 85 8485 84 8586 84 8687 83 8788 83 8889 82 8990 82 9091 82 9192 81 9293 81 9394 80 9495 80 9596 80 9697 79 9798 79 9899 79 10000 78 10101 78
023350c4e2,
02337f94a9,1 4745 4748 98 4849 96 4950 94 5051 93 5152 92 5253 91 5354 89 5455 88 5556 87 5657 86 5758 85 5859 84 5960 83 6061 82 6162 81 6263 80 6364 80 6465 79 6566 78 6667 76 6768 74 6869 73 6970 72 7071 71 7172 70 7273 69 7374 68 7475 67 7576 66 7677 65 7778 64 7879 63 7980 62 8081 61 8182 60 8283 59 8384 58 8485 57 8586 56 8687 56 8788 55 8889 54 8990 52 9091 51 9192 50 9293 49 9394 48 9495 47 9596 38 9697 34 9798 33 9899 32 10000 32 10101 31
023a4a8fc1,
023b29090a,1 17 102 18 203 18 304 18 405 18 506 17 607 17 708 17 809 16 910 16 1011 16 1112 16 1213 16 1314 16 1415 15 1516 16 1617 16 1718 16 1819 16 1920 16 2021 16 2122 16 2223 17 2324 17 2425 17 2526 17 2627 17 2728 17 2829 17 2930 17 3031 16 3132 16 3233 16 3334 16 3435 15 3536 15 3637 15 3738 15 3839 15 3940 16 4041 16 4142 16 4243 17 4344 17 4445 17 4546 18 4647 18 4748 19 4849 19 4950 19 5051 20 5152 20 5253 20 5354 20 5455 21 5556 21 5657 21 5758 21 5859 21 5960 22 6061 22 6162 22 6263 23 6364 24 6465 24 6566 24 6667 24 6768 24 6869 24 6970 24 7071 24 7172 24 7273 24 7374 24 7475 24 7576 25 7677 25 7778 25 7879 25 7980 25 8081 25 8182 26 8283 26 8384 27 8485 28 8586 29 8687 30 8788 30 8889 30 8990 30 9091 30 9192 30 9293 30 9394 30 9495 30 9596 30 9697 30 9798 30 9899 30 10000 30 10101 29
024332e85b,
02446ab7b5,1 80 102 82 203 82 304 83 405 84 506 85 607 86 708 87 809 89 910 90 1011 92 1112 95 1213 98 1314 100 1415 1839 3260 74 3335 2 3338 5 3371 64 3483 53 3588 49 3692 46 3796 43 3900 40 4006 35 4114 28 4222 21 4328 16 4431 14 4535 11 4638 9 4742 6 4844 5
02446da877,564 15 661 25 759 33 858 43 957 52 1057 55 1158 55 1259 55 1361 54 1462 54 1564 53 1666 52 1769 50 1871 49 1974 47 2077 45 2179 44 2281 43 2384 41 2487 39 2590 37 2694 34 2797 32 2901 29 3004 27 3106 26 3208 25 3312 22 3414 21 3516 20 3617 20 3719 19 3820 19 3921 19 4022 19 4123 19 4224 19 4325 19 4426 19 4527 19 4628 19 4729 19 4830 19 4930 20 5031 20 5132 20 5233 20 5334 20 5435 20 5536 20 5637 20 5737 21 5838 21 5940 20 6041 20 6143 19 6244 19 6346 18 6448 17 6550 16 6652 15 6755 13 6857 12 6959 11 7062 9 7164 8 7266 7 7368 6 7470 5 7572 4 7675 2
0245364ec1,
0246257f2b,
024a6d0c47,1 15 102 15 203 15 304 15 405 15 506 14 607 14 708 13 809 13 910 12 1011 12 1112 11 1213 11 1314 11 1415 10 1516 10 1617 9 1718 9 1819 8 1920 8 2021 7 2122 7 2223 6 2324 6 2425 4 2527 2
02504aecbe,21 81 122 81 223 81 325 80 427 79 530 77 633 75 736 73 840 70 943 68 1046 66 1148 65 1251 63 1353 62 1456 60 1558 59 1661 57 1763 56 1864 56 1966 55 2068 54 2169 54 2271 53 2372 53 2474 52 2575 52 2676 52 2778 51 2879 51 2981 50 3082 50 3184 49 3286 48 3388 47 3490 46 3591 46 3693 45 3794 45 3895 45 3996 45 4098 44 4199 44 4301 43 4403 42 4504 42 4606 41 4707 41 4809 40 4911 39 5012 39 5114 38 5215 38 5317 37 5419 36 5520 36 5622 35 5723 35 5825 34 5926 34 6027 34 6128 34 6230 33 6331 33 6432 33 6533 33 6634 33 6736 32 6837 32 6938 32 7040 31 7142 30 7243 30 7345 29 7446 29 7547 29 7649 28 7750 28 7851 28 7952 28 8053 28 8154 28 8255 28 8356 28 8457 28 8558 28 8659 28 8760 28 8861 28 8962 28 9063 28 9164 28 9265 28 9366 28 9467 28 9568 28 9669 28 9770 28 9871 28 9972 28 10073 28 10175 27
02564072c0,
0259b01cfe,2 1556 1563 94 1666 89 1770 5 1784 9 1799 56 1905 46 2009 42 2117 28 2220 25 2322 25 2425 22 2526 23 2627 23 2728 23 2829 23 2930 24 3031 24 3132 23 3233 23 3334 22 3435 22 3537 21 3638 20 3741 17 3844 13 3947 10 4051 6
025f694e91,
02607a1d6e,
02658f5ae3,
02677351df,
0267db6d11,
02782eb6f2,
0279a4db6e,1 4421 4445 21 4486 32 4546 17 4595 20 4649 8 4702 6
0279cf7419,
027f49e160,
0283add18e,45 42 146 43 247 43 348 44 449 45 550 46 652 50 754 52 857 52 959 52 1061 51 1164 49 1267 47 1370 45 1473 43 1577 40 1680 38 1783 36 1885 35 1988 33 2090 32 2192 31 2294 30 2397 28 2499 27 2601 26 2703 25 2805 24 2908 22 3010 21 3112 20 3215 18 3318 16 3421 14 3523 13 3625 12 3727 11 3828 11 3930 10 4031 10 4132 10 4233 10 4335 9 4436 9 4538 8 4639 8 4741 7 4843 6
02910e3652,63 39 163 40 263 41 363 42 464 42 564 43 665 43 766 43 866 44 967 44 1068 44 1169 44 1270 44 1371 44 1472 44 1573 44 1675 43 1777 42 1879 41 1981 40 2084 38 2186 37 2288 36 2391 34 2493 33 2595 32 2697 31 2798 31 2900 30 3001 30 3103 29 3205 28 3308 26 3411 24 3514 22 3617 20 3722 16 3827 12 3930 10 4034 7 4136 6 4239 2
0291a0c49b,6 71 105 75 206 76 306 80 406 85 507 88 607 91 708 92 801 3 809 97 910 97 1011 98 1112 98 1213 98 1314 99 1415 100 1516 100 1617 100 1718 3636 5355 100 5456 100 5558 99 5659 99 5761 98 5862 98 5963 98 6064 98 6165 98 6266 98 6367 98 6469 97 6570 97 6671 97 6772 97 6874 96 6975 96 7077 95 7181 92 7284 90 7387 88 7490 86 7602 75 7704 74 7807 72 7909 71 8012 69 8115 67 8216 67 8317 67 8419 66 8522 64 8627 60 8729 59 8834 55 8937 53 9039 52 9141 51 9242 51 9344 50 9445 50 9547 49 9651 46 9754 15 9773 25 9857 10 9878 21 9963 2 9980 20 10082 19 10184 18
0291e643ee,5429 5 5526 28 5624 33 5722 36 5819 40 5916 44 6000 4 6010 51 6093 69 6182 81 6274 90 6366 3836
0294ae08af,
029612d30a,
02999b160b,
029dd6f51f,
02a3ec26b3,1 31 102 32 203 32 304 32 405 32 506 33 607 33 708 33 809 33 910 33 1011 32 1112 32 1213 32 1314 32 1415 32 1516 32 1617 31 1718 31 1819 31 1920 30 2021 30 2122 30 2223 29 2324 29 2425 29 2526 29 2627 28 2728 28 2829 28 2930 28 3031 28 3132 28 3233 28 3334 28 3435 28 3536 28 3637 28 3738 29 3839 30 3940 31 4041 32 4142 32 4243 32 4344 33 4445 33 4546 33 4647 34 4748 34 4849 34 4950 35 5051 35 5152 36 5253 36 5354 37 5455 37 5556 38 5657 38 5758 38 5859 40 5960 41 6061 42 6162 43 6263 44 6364 45 6465 46 6566 50 6667 53 6768 57 6869 60 6970 63 7071 66 7172 68 7273 69 7374 71 7475 72 7576 73 7677 74 7778 75 7879 76 7980 77 8081 78 8182 78 8283 79 8384 80 8478 2 8485 81 8572 11 8586 100 8687 1515
02a4e3a82e,1 7868 7879 75 7980 61 8081 54 8182 50 8283 35 8324 4 8384 33 8485 20 8586 17 8688 12
02a4f7c7de,1512 4 1612 5 1711 7 1811 8 1910 10 2010 11 2110 12 2209 14 2309 15 2409 16 2508 18 2608 19 2708 20 2807 22 2907 23 3007 24 3107 25 3206 27 3306 28 3405 30 3505 31 3604 33 3703 35 3802 37 3902 38 4001 40 4101 41 4200 43 4300 44 4400 45 4501 45 4601 46 4701 47 4800 49 4900 50 5000 51 5099 53 5199 54 5299 55 5399 56 5499 57 5599 58 5699 59 5798 61 5898 62 5999 62 6099 63 6200 63 6300 64 6401 64 6502 64 6602 65 6703 65 6804 65 6906 64 7007 64 7109 63 7210 63 7312 62 7413 62 7515 61 7616 61 7718 60 7819 60 7920 60 8021 60 8123 59 8224 59 8325 59 8426 59 8527 59 8628 59 8729 59 8830 59 8932 58 9033 58 9134 58 9235 58 9336 58 9437 58 9538 58 9639 58 9740 58 9842 57 9943 57 10044 57 10146 56
02a73b97e5,
02ad64d551,
02b0a55486,
02b224b871,3532 2 3630 7 3728 10 3826 13 3922 18 4017 24 4111 31 4203 40 4298 46 4390 55 4486 60 4583 64 4682 66 4781 68 4880 70 4979 72 5078 74 5177 76 5276 78 5375 80 5474 82 5573 84 5672 86 5769 90 5868 92 5967 94 6067 95 6166 97 6265 99 6365 2221 8588 99 8691 97 8794 95 8898 92 9011 80 9118 74 9222 71 9324 70 9427 68 9533 63 9643 54 9747 51 9851 48 9956 44 10060 41 10168 34
02b2e006c8,5645 11 5735 23 5828 31 5923 37 6010 51 6101 61 6189 74 6284 80 6379 86 6469 3733
02b705b112,
02be61df2b,
02c1fb48e4,77 25 178 25 279 25 381 24 482 24 585 22 688 20 800 9 902 8 1004 7 1106 6 1208 5 1310 3 2119 3 2220 3 2320 4 2421 4 2522 4 2623 4 2724 4 2825 3
02c9416d86,
02caed72b7,1315 8 1415 10 1516 12 1617 13 1718 14 1819 14 1920 15 2021 16 2122 17 2223 17 2324 18 2425 18 2526 18 2627 18 2728 19 2829 19 2930 19 3031 19 3132 19 3233 19 3334 19 3435 19 3536 19 3637 18 3738 18 3839 18 3940 18 4041 17 4142 17 4243 16 4344 16 4445 15 4546 15 4647 15 4748 14 4849 14 4950 14 5051 15 5152 15 5253 15 5354 15 5455 15 5556 15 5657 15 5758 15 5859 15 5960 15 6061 15 6162 15 6263 15 6364 15 6465 14 6566 14 6667 14 6768 14 6869 14 6970 13 7071 13 7172 13 7273 12 7374 12 7475 12 7576 12 7677 12 7778 12 7879 12 7980 12 8081 12 8182 12 8283 11 8384 11 8485 11 8586 11 8687 10 8788 10 8889 7 8990 6 9091 6 9192 6 9293 6 9394 6 9495 6 9596 6 9697 6 9798 6 9899 6 10000 5 10102 3
02d63087cc,
02d8b415fd,1 2524 2526 92 2627 83 2728 80 2829 76 2930 71 3031 68 3132 62 3234 50 3339 41 3446 31 3552 22 3658 14 3766 4
02dae1c38d,1 80 102 81 203 81 304 82 405 82 506 83 607 83 708 83 809 83 910 83 1011 83 1112 83 1213 82 1314 81 1415 81 1516 79 1617 78 1718 78 1819 77 1920 76 2021 76 2122 76 2223 76 2324 76 2425 76 2526 76 2627 77 2728 77 2829 77 2930 77 3031 77 3132 76 3233 76 3334 76 3435 75 3536 75 3637 76 3738 78 3839 82 3940 84 4041 86 4142 87 4243 88 4344 90 4445 91 4546 92 4647 93 4748 94 4849 94 4950 95 5051 96 5152 97 5253 97 5354 97 5455 98 5556 98 5657 98 5758 99 5859 100 5960 100 6061 100 6162 100 6263 100 6364 3838
02dd21181c,59 43 159 44 260 44 360 45 461 45 561 46 661 47 762 47 862 48 962 49 1062 50 1163 50 1263 51 1363 52 1464 52 1564 53 1664 54 1765 54 1865 55 1966 55 2066 56 2167 56 2267 57 2367 58 2468 58 2568 59 2669 59 2769 60 2870 60 2970 61 3071 61 3171 62 3272 62 3372 63 3473 63 3573 64 3674 64 3774 65 3875 65 3975 66 4076 66 4177 66 4278 66 4378 67 4479 67 4580 67 4680 68 4781 68 4881 69 4982 69 5082 70 5183 70 5284 70 5384 71 5485 71 5586 71 5687 71 5787 72 5888 72 5989 72 6089 73 6190 73 6291 73 6392 73 6493 73 6594 73 6695 73 6797 72 6898 72 6999 72 7100 72 7201 72 7303 71 7404 71 7505 71 7606 71 7707 71 7808 71 7909 71 8010 71 8111 71 8211 72 8312 72 8413 72 8515 71 8615 72 8716 72 8817 72 8918 72 9019 72 9120 72 9220 73 9321 73 9422 73 9523 73 9623 74 9724 74 9825 74 9927 73 10028 73 10129 73
02e1654bef,87 15 188 15 289 15 390 15 491 15 592 15 693 15 794 15 896 14 998 13 1099 13 1201 12 1303 11 1405 10 1507 9 1609 8 1711 7 1813 6 1914 6 2015 6 2116 6 2217 6 2318 6 2420 5 2522 4 2623 4 2724 4 2825 4 2926 4 3027 4 3128 4 3228 5 3329 5 3430 5 3530 6 3630 7 3731 7 3832 7 3933 7 4034 7 4135 7 4236 7 4338 6 4439 6 4540 6 4641 6 4742 6 4843 6 4944 6 5045 6 5146 6 5247 6 5348 6 5449 6 5550 6 5651 6 5751 7 5851 8 5952 8 6052 9 6152 10 6253 10 6354 10 6455 10 6555 11 6656 11 6758 10 6859 10 6960 10 7062 9 7164 8 7266 7 7368 6 7469 3
02e3c926d1,74 28 175 28 275 29 376 29 477 29 577 30 678 30 779 30 879 31 980 31 1081 31 1182 31 1283 31 1384 31 1485 31 1586 31 1686 32 1787 32 1887 33 1988 33 2088 34 2188 35 2288 36 2387 38 2487 39 2586 41 2685 43 2783 46 2878 52 2974 57 3072 60 3169 64 3268 66 3367 68 3466 70 3565 72 3665 73 3765 74 3864 76 3964 77 4064 78 4163 80 4261 83 4360 85 4460 86 4560 87 4660 88 4760 89 4860 90 4960 91 5061 91 5162 91 5263 91 5364 91 5466 90 5569 88 5673 85 5775 84 5878 82 5982 79 6086 76 6190 73 6295 69 6398 67 6501 65 6603 64 6706 62 6809 60 6912 58 7015 56 7118 54 7221 52 7323 51 7426 49 7528 48 7631 46 7734 44 7837 42 7939 41 8042 39 8144 38 8247 36 8349 35 8451 34 8554 32 8656 31 8759 29 8862 27 8966 24 9069 22 9172 20 9274 19 9377 17 9480 15 9582 14 9685 12 9788 10 9891 8 9993 7 10095 6 10197 5
02e651b7bd,1 26 102 27 203 27 304 26 405 28 506 28 607 27 708 27 809 26 910 24 1011 23 1112 22 1213 22 1314 21 1415 21 1516 21 1617 21 1718 21 1819 21 1920 21 2021 21 2122 21 2223 22 2324 22 2425 23 2526 24 2627 24 2728 25 2829 25 2930 26 3031 26 3132 27 3233 27 3334 28 3435 28 3536 28 3637 29 3738 29 3839 29 3940 30 4041 30 4142 30 4243 31 4344 31 4445 31 4546 32 4647 32 4748 32 4849 32 4950 33 5051 33 5152 33 5253 33 5354 34 5455 34 5556 34 5657 35 5758 35 5859 35 5960 35 6061 36 6162 36 6263 36 6364 36 6465 36 6566 37 6667 37 6768 37 6869 37 6970 37 7071 37 7172 37 7273 37 7374 37 7475 37 7576 37 7677 38 7778 38 7879 38 7980 39 8081 39 8182 40 8283 40 8384 40 8485 41 8586 41 8687 41 8788 41 8889 42 8990 42 9091 42 9192 43 9293 44 9394 45 9495 46 9596 47 9697 48 9798 48 9899 49 10000 48 10101 48
02edcee8af,
02f0e1dc32,1 62 102 63 203 64 304 64 405 64 506 64 607 64 708 64 809 64 910 64 1011 64 1112 64 1213 63 1314 63 1415 62 1516 62 1617 61 1718 59 1819 58 1920 57 2021 56 2122 55 2223 54 2324 54 2425 53 2526 53 2627 52 2728 52 2829 51 2930 50 3031 50 3132 49 3233 49 3334 48 3435 48 3536 48 3637 48 3738 47 3839 47 3940 47 4041 47 4142 47 4243 47 4344 47 4445 47 4546 47 4647 47 4748 46 4849 46 4950 45 5051 45 5152 44 5253 43 5354 42 5455 41 5556 40 5657 38 5758 37 5859 36 5960 35 6061 34 6162 32 6263 30 6364 29 6465 29 6566 28 6667 28 6768 28 6869 28 6970 29 7071 29 7172 29 7273 29 7374 30 7475 30 7576 30 7677 30 7778 30 7879 30 7980 30 8081 30 8182 30 8283 30 8384 29 8485 29 8586 28 8687 28 8788 27 8889 26 8990 24 9091 21 9192 18 9293 14 9394 12 9495 10 9596 9 9697 8 9798 6 9899 5 10000 4
02f19130c1,
02f36ca5ec,45 57 146 57 246 58 347 58 448 58 549 58 650 58 750 59 851 59 951 60 1052 60 1152 61 1253 61 1354 61 1455 61 1556 61 1656 62 1757 62 1858 62 1959 62 2060 62 2161 62 2261 63 2362 63 2463 63 2563 64 2664 64 2765 64 2866 64 2967 64 3068 64 3169 64 3269 65 3370 65 3471 65 3572 65 3672 66 3773 66 3874 66 3975 66 4075 67 4176 67 4277 67 4378 67 4478 68 4579 68 4680 68 4781 68 4882 68 4982 69 5083 69 5184 69 5285 69 5386 69 5487 69 5588 69 5689 69 5790 69 5891 69 5992 69 6093 69 6194 69 6295 69 6396 69 6497 69 6598 69 6699 69 6800 69 6901 69 7002 69 7104 68 7205 68 7306 68 7407 68 7508 68 7610 67 7711 67 7812 67 7913 67 8015 66 8116 66 8217 66 8318 66 8419 66 8520 66 8621 66 8722 66 8823 66 8925 65 9026 65 9127 65 9228 65 9329 65 9430 65 9531 65 9632 65 9733 65 9834 65 9935 65 10037 64 10138 64
02f62a671c,
02fedd0c79,
02ff065ed6,
02ff55da9e,1 76 102 77 203 77 304 78 405 79 506 79 607 79 708 79 809 79 910 79 1011 79 1112 79 1213 79 1314 79 1415 79 1516 79 1617 79 1718 79 1819 80 1920 80 2021 80 2122 79 2223 79 2324 79 2425 79 2526 79 2627 79 2728 80 2829 80 2930 80 3031 81 3132 81 3233 81 3334 81 3435 81 3536 81 3637 81 3738 81 3839 81 3940 81 4041 81 4142 81 4243 81 4344 81 4445 80 4546 80 4647 79 4748 78 4849 78 4950 77 5051 76 5152 75 5253 75 5354 74 5455 73 5556 73 5657 72 5758 71 5859 70 5960 70 6061 69 6162 67 6263 66 6364 64 6465 62 6566 60 6667 59 6768 59 6869 58 6970 58 7071 58 7172 57 7273 57 7374 57 7475 57 7576 57 7677 57 7778 57 7879 57 7980 57 8081 58 8182 58 8283 58 8384 58 8485 58 8586 57 8687 57 8788 57 8889 57 8990 57 9091 56 9192 56 9293 56 9394 56 9495 55 9596 55 9697 55 9798 55 9899 55 10000 54 10101 53
0300ad09f3,
0304e028d9,
0310766b6c,
03138aebc4,23 79 124 79 224 80 325 80 426 80 528 79 630 78 731 78 833 77 934 77 1035 77 1137 76 1238 76 1339 76 1440 76 1541 76 1642 76 1744 75 1845 75 1947 74 2048 74 2149 74 2250 74 2351 74 2451 75 2552 75 2653 75 2753 76 2854 76 2955 76 3056 76 3157 76 3258 76 3359 76 3460 76 3560 77 3660 78 3760 79 3860 80 3960 81 4061 81 4160 83 4259 85 4358 87 4458 88 4558 89 4659 89 4759 90 4858 92 4958 93 5058 94 5159 94 5258 96 5358 97 5456 4443 9900 100 10001 100 10104 98
031709c0fa,
031fc7e30d,
0320c3c633,
032177aab1,2092 30 2176 47 2273 51 2370 55 2461 65 2551 76 2646 82 2740 89 2830 7372
032535bbd8,
033029547c,1 5757 5773 86 5880 80 5990 71 6098 64 6203 60 6316 48 6423 42 6530 36 6634 33 6743 25 6854 15 6961 9 7067 4 7170 1
033bf5105e,5462 14 5482 5 5490 11 5559 44 5658 48 5718 5 5758 51 5816 23 5859 81 5960 81 6061 81 6162 82 6263 83 6349 2 6364 89 6465 89 6566 90 6667 90 6768 90 6869 91 6970 91 7071 92 7172 94 7273 95 7374 97 7475 98 7576 100 7677 2525
033c0ecfb6,85 17 186 17 286 18 387 18 488 18 589 18 690 18 791 18 892 18 993 18 1094 18 1195 18 1296 18 1397 18 1498 18 1599 18 1701 17 1802 17 1903 17 2004 17 2105 17 2206 17 2307 17 2408 17 2510 16 2611 16 2712 16 2813 16 2914 16 3015 16 3116 16 3217 16 3318 16 3419 16 3521 15 3622 15 3723 15 3825 14 3926 14 4027 14 4129 13 4230 13 4331 13 4432 13 4533 13 4633 14 4734 14 4835 14 4936 14 5036 15 5137 15 5238 15 5339 15 5439 16 5540 16 5640 17 5741 17 5842 17 5942 18 6043 18 6144 18 6244 19 6345 19 6446 19 6547 19 6648 19 6749 19 6849 20 6950 20 7051 20 7151 21 7251 22 7352 22 7452 23 7553 23 7653 24 7753 25 7854 25 7954 26 8055 26 8155 27 8256 27 8356 28 8457 28 8558 28 8658 29 8759 29 8859 30 8960 30 9061 30 9162 30 9263 30 9364 30 9465 30 9566 30 9667 30 9769 29 9870 29 9971 29 10073 28 10174 28
034034d17a,
034210b100,
03422321bb,3436 3 3536 8 3637 13 3738 17 3839 19 3940 21 4041 24 4142 26 4243 28 4344 31 4445 35 4546 38 4647 40 4748 41 4849 43 4950 45 5051 46 5152 48 5253 49 5354 51 5455 52 5556 53 5657 55 5758 56 5859 57 5960 58 6061 59 6162 61 6263 62 6364 63 6465 64 6566 65 6667 66 6768 67 6869 67 6970 68 7071 69 7172 70 7273 71 7374 71 7475 71 7576 72 7677 72 7778 72 7879 72 7980 73 8081 73 8182 73 8283 73 8384 73 8485 74 8586 74 8687 74 8788 74 8889 74 8990 74 9091 74 9192 74 9293 73 9394 73 9495 73 9596 73 9697 73 9798 73 9899 73 10000 72 10101 72
034a84a1a9,
034aaba5a3,9390 4 9489 6 9587 9 9683 14 9779 19 9874 25 9972 28 10072 29 10174 28
034f55162e,
0350a9e3bd,
0352ae7ea3,
035922489b,8 94 109 94 210 94 312 93 414 92 516 91 618 90 721 88 823 87 925 86 1027 85 1129 84 1231 83 1333 82 1435 81 1537 80 1639 79 1741 78 1843 77 1945 76 2047 75 2149 74 2251 73 2353 72 2455 71 2557 70 2660 68 2762 67 2864 66 2966 65 3068 64 3170 63 3272 62 3374 61 3476 60 3578 59 3680 58 3782 57 3883 57 3985 56 4087 55 4188 55 4290 54 4391 54 4492 54 4594 53 4695 53 4797 52 4898 52 5000 51 5101 51 5203 50 5305 49 5406 49 5508 48 5610 47 5712 46 5815 44 5917 43 6019 42 6120 42 6222 41 6323 41 6424 41 6525 41 6626 41 6727 41 6828 41 6929 41 7031 40 7132 40 7233 40 7335 39 7437 38 7538 38 7640 37 7742 36 7843 36 7945 35 8046 35 8148 34 8249 34 8351 33 8452 33 8554 32 8656 31 8758 30 8862 27 8973 1 8981 9 9085 6
035c07744f,
035d178826,2930 12 3031 32 3132 44 3233 51 3334 60 3435 64 3536 68 3637 71 3738 76 3839 82 3940 100 4041 4242 8284 100 8392 93 8497 89 8602 85 8705 83 8808 81 8911 79 9014 77 9116 76 9219 74 9321 73 9422 73 9524 72 9625 72 9727 71 9829 70 9931 69 10033 68 10135 67
0360e6f681,
0366c64dd9,
03672c1b75,
03733663ac,
0373bd8d6c,48 54 148 55 248 56 349 56 449 57 550 57 651 57 751 58 852 58 953 58 1053 59 1154 59 1254 60 1355 60 1456 60 1557 60 1658 60 1759 60 1860 60 1962 59 2064 58 2165 58 2267 57 2368 57 2469 57 2570 57 2670 58 2771 58 2871 59 2971 60 3072 60 3172 61 3272 62 3372 63 3472 64 3573 64 3674 64 3775 64 3876 64 3977 64 4078 64 4180 63 4281 63 4382 63 4483 63 4584 63 4685 63 4785 64 4886 64 4987 64 5087 65 5188 65 5289 65 5390 65 5491 65 5592 65 5693 65 5794 65 5895 65 5996 65 6096 66 6197 66 6298 66 6399 66 6500 66 6601 66 6702 66 6803 66 6905 65 7006 65 7107 65 7208 65 7310 64 7412 63 7514 62 7616 61 7718 60 7819 60 7920 60 8020 61 8120 62 8221 62 8321 63 8422 63 8522 64 8623 64 8724 64 8825 64 8926 64 9028 63 9129 63 9231 62 9333 61 9435 60 9537 59 9638 59 9740 58 9841 58 9942 58 10044 57 10145 57
